subject,item,cond,sentence,rating,age,sex,L1,bilingual,impairment,education
plausibility_23,97,distr_inan,Der Drehort lästerte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,97,distr_anim,Der Assistent lästerte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,97,intro,Der Produzent lästerte.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,64,distr_inan,Die Sendung fastete.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,64,distr_anim,Die Beraterin fastete.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,64,intro,Die Assistentin fastete.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,64,subject,Die Moderatorin fastete.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,114,intro,Die Leserin schrieb.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,114,distr_anim,Die Lektorin schrieb.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,114,distr_inan,Die Lesung schrieb.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,114,subject,Die Autorin schrieb.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,112,intro,Der Geschäftsführer buchte um.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,112,distr_anim,Der Verkäufer buchte um.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,112,subject,Die Kundin buchte um.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,112,distr_inan,Der Preis buchte um.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,94,distr_inan,Die Unterkunft kam unter.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,94,subject,Der Obdachlose kam unter.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,94,distr_anim,Der Heimleiter kam unter.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,94,intro,Der Sozialarbeiter kam unter.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,29,distr_inan,Das Gehege griff ein.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,29,intro,Der Parkwächter griff ein.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,29,distr_anim,Der Veterinär griff ein.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,29,subject,Die Tierpflegerin griff ein.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,34,intro,Der Teamleiter tippte.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,34,distr_anim,Der Werkstudent tippte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,34,subject,Die Beamte tippte.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,34,distr_inan,Das Meeting tippte.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,5,subject,Der Maurer passte auf.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,5,distr_anim,Der Leiharbeiter passte auf.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,5,distr_inan,Das Fundament passte auf.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,5,intro,Der Architekt passte auf.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,44,intro,Der Klinikleiter praktizierte.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,44,subject,Die Urologin praktizierte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,44,distr_inan,Die Naht praktizierte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,44,distr_anim,Der Pfleger praktizierte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,107,distr_inan,Das Stück spielte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,107,distr_anim,Der Pianist spielte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,107,subject,Der Violinist spielte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,107,intro,Der Dirigent spielte.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,105,subject,Die Braut reiste an.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,105,distr_anim,Der Lieferant reiste an.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,105,distr_inan,Die Blumenauswahl reiste an.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,105,intro,Die Floristin reiste an.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,56,subject,Die Ministerin schwieg.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,56,distr_inan,Der Beschluss schwieg.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,56,distr_anim,Der Kandidat schwieg.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,56,intro,Der Nachrichtensprecher schwieg.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,96,distr_anim,Der Autofahrer verstarb.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,96,distr_inan,Die Kreuzung verstarb.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,96,subject,Die Schwerverletzte verstarb.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,96,intro,Der Ersthelfer verstarb.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,22,distr_anim,Der Lieferant plante.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,22,intro,Der Auftraggeber plante.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,22,subject,Der Statiker plante.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,22,distr_inan,Der Untergrund plante.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,35,distr_anim,Der Jugendliche bremste.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,35,distr_inan,Die Fahrweise bremste.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,35,subject,Der Fahrlehrer bremste.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,35,intro,Der Radfahrer bremste.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,9,distr_inan,Die Situation demonstrierte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,9,distr_anim,Die Politikerin demonstrierte.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,9,subject,Die Aktivistin demonstrierte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,9,intro,Der Naturschützer demonstrierte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,119,intro,Der Abteilungsleiter entschied.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,119,distr_inan,Der Vertrag entschied.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,119,subject,Die Personalrätin entschied.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,119,distr_anim,Der Kandidat entschied.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,66,intro,Die Ehefrau kam zurück.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,66,subject,Der Soldat kam zurück.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,66,distr_inan,Der Einsatz kam zurück.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,66,distr_anim,Der General kam zurück.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,2,intro,Der Professor argumentierte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,2,distr_anim,Der Gastredner argumentierte.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,2,subject,Die Studentin argumentierte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,2,distr_inan,Das Experiment argumentierte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,88,intro,Der Busfahrer beschleunigte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,88,distr_anim,Der Mechaniker beschleunigte.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,88,subject,Der Kollege beschleunigte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,88,distr_inan,Das Ersatzteil beschleunigte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,87,distr_anim,Der Auftraggeber kündigte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,87,subject,Der Kurier kündigte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,87,distr_inan,Die Übergabe kündigte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,87,intro,Der Teamleiter kündigte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,108,distr_inan,Die Immobilie sagte ab.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,108,distr_anim,Der Makler sagte ab.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,108,subject,Die Interessentin sagte ab.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,108,intro,Das Hausverwalter sagte ab.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,69,distr_anim,Der Lehrer dachte nach.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,69,subject,Die Mutter dachte nach.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,69,distr_inan,Die Klassenfahrt dachte nach.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,69,intro,Die Tante dachte nach.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,19,distr_anim,Die Verlobte rauchte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,19,subject,Die Königin rauchte.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,19,distr_inan,Die Hochzeit rauchte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,19,intro,Der Butler rauchte.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,111,subject,Der Naturschützer demonstrierte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,111,intro,Der Pressesprecher demonstrierte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,111,distr_anim,Der Vermittler demonstrierte.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,111,distr_inan,Die Verhandlung demonstrierte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,109,distr_anim,Der Goldschmied fragte nach.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,109,subject,Die Planerin fragte nach.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,109,intro,Der Bräutigam fragte nach.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,109,distr_inan,Der Diamantring fragte nach.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_24,27,distr_inan,Der Witz lästerte.,2,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,27,intro,Der Komiker lästerte.,7,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,27,distr_anim,Der Konkurrent lästerte.,7,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,27,subject,Der Manager lästerte.,5,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,60,intro,Der Assistent schrieb.,7,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,60,distr_inan,Die Schreibblockade schrieb.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,60,subject,Der Dichter schrieb.,7,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,60,distr_anim,Der Kritiker schrieb.,7,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,32,subject,Der Programmierer übertrieb.,4,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,32,distr_anim,Der Berater übertrieb.,4,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,32,distr_inan,Der Auftrag übertrieb.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,32,intro,Der Projektmanager übertrieb.,5,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,68,distr_anim,Der Flüchtige zitterte.,4,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,68,subject,Die Zeugin zitterte.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,68,distr_inan,Der Fluchtwagen zitterte.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,68,intro,Der Kommissar zitterte.,3,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,22,intro,Der Auftraggeber plante.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,22,distr_inan,Der Untergrund plante.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,22,distr_anim,Der Lieferant plante.,4,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,22,subject,Der Statiker plante.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,15,distr_inan,Die Bezahlung grüßte.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,15,intro,Der Wirt grüßte.,7,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,15,subject,Die Kellnerin grüßte.,7,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,15,distr_anim,Der Koch grüßte.,5,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,92,distr_inan,Der Plan unterrichtete.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,92,subject,Die Referendarin unterrichtete.,7,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,92,distr_anim,Der Schüler unterrichtete.,2,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,92,intro,Der Rektor unterrichtete.,3,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,59,distr_inan,Die Klassenarbeit fragte nach.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,59,intro,Der Direktor fragte nach.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,59,subject,Der Junge fragte nach.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,59,distr_anim,Der Prüfer fragte nach.,7,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,67,distr_inan,Die Route kürzte ab.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,67,subject,Der Skifahrer kürzte ab.,5,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,67,intro,Die Trainerin kürzte ab.,3,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,67,distr_anim,Der Sponsor kürzte ab.,2,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,10,distr_inan,Die Software telefonierte.,2,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,10,distr_anim,Die Klientin telefonierte.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,10,intro,Die Sekretärin telefonierte.,7,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,10,subject,Die Steuerberaterin telefonierte.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,94,distr_anim,Der Heimleiter kam unter.,3,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,94,intro,Der Sozialarbeiter kam unter.,3,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,94,subject,Der Obdachlose kam unter.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,94,distr_inan,Die Unterkunft kam unter.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,34,distr_inan,Das Meeting tippte.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,34,subject,Die Beamte tippte.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,34,distr_anim,Der Werkstudent tippte.,4,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,34,intro,Der Teamleiter tippte.,5,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,102,distr_anim,Der Fahrlehrer rangierte.,7,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,102,subject,Die Fahrschülerin rangierte.,7,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,102,intro,Der Prüfer rangierte.,3,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,102,distr_inan,Der Parkplatz rangierte.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,36,subject,Die Schauspielerin probte.,7,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,36,intro,Der Regisseur probte.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,36,distr_inan,Das Licht probte.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,36,distr_anim,Der Techniker probte.,3,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,46,distr_inan,Der Umtausch half.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,46,subject,Der Verkäufer half.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,46,distr_anim,Der Hersteller half.,5,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,46,intro,Die Rentnerin half.,5,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,49,subject,Der Diktator regierte.,7,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,49,intro,Der Außenminister regierte.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,49,distr_inan,Das Gefängnis regierte.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,49,distr_anim,Der Funktionär regierte.,4,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,81,subject,Der Angeklagte log.,7,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,81,distr_inan,Die Aussage log.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,81,intro,Der Anwalt log.,5,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,81,distr_anim,Der Zeuge log.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,6,distr_anim,Die Braut stolperte.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,6,intro,Der Trauzeuge stolperte.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,6,subject,Der Bräutigam stolperte.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,6,distr_inan,Die Kreuzfahrt stolperte.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,85,distr_anim,Der Ansprechpartner kommunizierte.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,85,distr_inan,Der Termin kommunizierte.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,85,intro,Der Schichtleiter kommunizierte.,5,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,85,subject,Der Angestellte kommunizierte.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,1,subject,Die Kollegin log.,5,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,1,intro,Der Journalist log.,5,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,1,distr_inan,Der Skandal log.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,1,distr_anim,Der Vorgesetzte log.,5,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,19,distr_inan,Die Hochzeit rauchte.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,19,intro,Der Butler rauchte.,5,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,19,distr_anim,Die Verlobte rauchte.,5,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,19,subject,Die Königin rauchte.,3,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,75,intro,Der Seelsorger weinte.,5,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,75,subject,Die Schülerin weinte.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,75,distr_inan,Der Vorfall weinte.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,75,distr_anim,Der Vater weinte.,5,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,20,distr_inan,Der Film lernte.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,20,subject,Die Schülerin lernte.,7,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,20,intro,Die Lehrerin lernte.,4,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,20,distr_anim,Die Schwester lernte.,6,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,111,distr_inan,Die Verhandlung demonstrierte.,1,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,111,subject,Der Naturschützer demonstrierte.,7,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,111,distr_anim,Der Vermittler demonstrierte.,3,36,weiblich,deutsch,nein,nein,bachelor
plausibility_24,111,intro,Der Pressesprecher demonstrierte.,3,36,weiblich,deutsch,nein,nein,bachelor
